## section 2 key
## There are 221  energy bands, each with  184  time bins.
## Emission    Energy of   Brightness    std. error  
##   Time      bin center (n/sterad(p)/   (n/sterad(p)/  
##   (us)         (eV)     pulse/us/eV)  pulse/us/eV)
  4.7949e-01   2.8184e-03   0.0000e+00   0.0000e+00 
  5.1116e-01   2.8184e-03   0.0000e+00   0.0000e+00 
  5.4492e-01   2.8184e-03   0.0000e+00   0.0000e+00 
  5.8091e-01   2.8184e-03   0.0000e+00   0.0000e+00 
  6.1928e-01   2.8184e-03   0.0000e+00   0.0000e+00 
  6.6019e-01   2.8184e-03   0.0000e+00   0.0000e+00 
  7.0379e-01   2.8184e-03   0.0000e+00   0.0000e+00 
  7.5028e-01   2.8184e-03   0.0000e+00   0.0000e+00 
  7.9983e-01   2.8184e-03   0.0000e+00   0.0000e+00 
  8.5266e-01   2.8184e-03   0.0000e+00   0.0000e+00 
  9.0898e-01   2.8184e-03   0.0000e+00   0.0000e+00 
  9.6902e-01   2.8184e-03   0.0000e+00   0.0000e+00 
  1.0330e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  1.1013e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  1.1740e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  1.2515e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  1.3342e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  1.4223e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  1.5163e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  1.6164e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  1.7232e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  1.8370e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  1.9583e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  2.0877e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  2.2256e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  2.3726e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  2.5293e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  2.6964e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  2.8745e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  3.0643e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  3.2667e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  3.4825e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  3.7125e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  3.9577e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  4.2191e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  4.4978e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  4.7949e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  5.1116e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  5.4492e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  5.8091e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  6.1928e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  6.6019e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  7.0379e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  7.5028e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  7.9983e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  8.5266e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  9.0898e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  9.6902e+00   2.8184e-03   0.0000e+00   0.0000e+00 
  1.0330e+01   2.8184e-03   0.0000e+00   0.0000e+00 
  1.1013e+01   2.8184e-03   0.0000e+00   0.0000e+00 
  1.1740e+01   2.8184e-03   0.0000e+00   0.0000e+00 
  1.2515e+01   2.8184e-03   0.0000e+00   0.0000e+00 
  1.3342e+01   2.8184e-03   0.0000e+00   0.0000e+00 
  1.4223e+01   2.8184e-03   0.0000e+00   0.0000e+00 
  1.5163e+01   2.8184e-03   0.0000e+00   0.0000e+00 
  1.6164e+01   2.8184e-03   0.0000e+00   0.0000e+00 
  1.7232e+01   2.8184e-03   0.0000e+00   0.0000e+00 
  1.8370e+01   2.8184e-03   1.2926e+06   8.2920e+05 
  1.9583e+01   2.8184e-03   2.6410e+09   1.3226e+09 
  2.0877e+01   2.8184e-03   6.5768e+09   1.9309e+09 
  2.2256e+01   2.8184e-03   2.1300e+10   3.4740e+09 
  2.3726e+01   2.8184e-03   4.8084e+10   5.0392e+09 
  2.5293e+01   2.8184e-03   8.3356e+10   8.6440e+09 
  2.6964e+01   2.8184e-03   1.6961e+11   9.1248e+09 
  2.8745e+01   2.8184e-03   2.1711e+11   9.6831e+09 
  3.0643e+01   2.8184e-03   2.9000e+11   1.0817e+10 
  3.2667e+01   2.8184e-03   3.8862e+11   1.2086e+10 
  3.4825e+01   2.8184e-03   5.0199e+11   1.3303e+10 
  3.7125e+01   2.8184e-03   6.1378e+11   1.4178e+10 
  3.9577e+01   2.8184e-03   7.2726e+11   1.4836e+10 
  4.2191e+01   2.8184e-03   8.2050e+11   1.5097e+10 
  4.4978e+01   2.8184e-03   8.7441e+11   1.4952e+10 
  4.7949e+01   2.8184e-03   9.0205e+11   1.4703e+10 
  5.1116e+01   2.8184e-03   9.2382e+11   1.4227e+10 
  5.4492e+01   2.8184e-03   9.0820e+11   1.3714e+10 
  5.8091e+01   2.8184e-03   8.4979e+11   1.5296e+10 
  6.1928e+01   2.8184e-03   6.6316e+11   1.0478e+10 
  6.6019e+01   2.8184e-03   5.0495e+11   8.9375e+09 
  7.0379e+01   2.8184e-03   3.6810e+11   7.2147e+09 
  7.5028e+01   2.8184e-03   2.6412e+11   5.9426e+09 
  7.9983e+01   2.8184e-03   2.0365e+11   4.8673e+09 
  8.5266e+01   2.8184e-03   1.4947e+11   4.1255e+09 
  9.0898e+01   2.8184e-03   1.1746e+11   3.3947e+09 
  9.6902e+01   2.8184e-03   9.1744e+10   2.9817e+09 
  1.0330e+02   2.8184e-03   6.8189e+10   2.4753e+09 
  1.1013e+02   2.8184e-03   5.0390e+10   1.9501e+09 
  1.1740e+02   2.8184e-03   4.1892e+10   1.8516e+09 
  1.2515e+02   2.8184e-03   3.0153e+10   1.5408e+09 
  1.3342e+02   2.8184e-03   2.2847e+10   1.1766e+09 
  1.4223e+02   2.8184e-03   1.5348e+10   9.1016e+08 
  1.5163e+02   2.8184e-03   1.4835e+10   1.0666e+09 
  1.6164e+02   2.8184e-03   9.8157e+09   6.7238e+08 
  1.7232e+02   2.8184e-03   6.5084e+09   5.2393e+08 
  1.8370e+02   2.8184e-03   4.9259e+09   4.3446e+08 
  1.9583e+02   2.8184e-03   3.0179e+09   3.1507e+08 
  2.0877e+02   2.8184e-03   1.9407e+09   2.5501e+08 
  2.2256e+02   2.8184e-03   2.3434e+09   5.2703e+08 
  2.3726e+02   2.8184e-03   1.7079e+09   2.5191e+08 
  2.5293e+02   2.8184e-03   8.5009e+08   1.6143e+08 
  2.6964e+02   2.8184e-03   7.6778e+08   1.9916e+08 
  2.8745e+02   2.8184e-03   3.8036e+08   1.1319e+08 
  3.0643e+02   2.8184e-03   3.0074e+08   9.5214e+07 
  3.2667e+02   2.8184e-03   2.4550e+08   7.2594e+07 
  3.4825e+02   2.8184e-03   2.2044e+08   6.8489e+07 
  3.7125e+02   2.8184e-03   3.4134e+08   1.7080e+08 
  3.9577e+02   2.8184e-03   2.0837e+08   7.9223e+07 
  4.2191e+02   2.8184e-03   6.8797e+07   2.9397e+07 
  4.4978e+02   2.8184e-03   1.0671e+08   4.9173e+07 
  4.7949e+02   2.8184e-03   5.3880e+07   2.4758e+07 
  5.1116e+02   2.8184e-03   1.0388e+08   4.4490e+07 
  5.4492e+02   2.8184e-03   3.9720e+07   2.4166e+07 
  5.8091e+02   2.8184e-03   6.0354e+07   2.9966e+07 
  6.1928e+02   2.8184e-03   1.8171e+07   1.2985e+07 
  6.6019e+02   2.8184e-03   3.0726e+07   1.7833e+07 
  7.0379e+02   2.8184e-03   2.9261e+07   1.4844e+07 
  7.5028e+02   2.8184e-03   1.3644e+08   8.8907e+07 
  7.9983e+02   2.8184e-03   5.4539e+06   5.4539e+06 
  8.5266e+02   2.8184e-03   1.5022e+07   1.0666e+07 
  9.0898e+02   2.8184e-03   1.1027e+07   1.1027e+07 
  9.6902e+02   2.8184e-03   7.8413e+06   6.0503e+06 
  1.0330e+03   2.8184e-03   2.9247e+07   1.5436e+07 
  1.1013e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  1.1740e+03   2.8184e-03   5.0659e+06   3.6023e+06 
  1.2515e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  1.3342e+03   2.8184e-03   3.1655e+06   3.1655e+06 
  1.4223e+03   2.8184e-03   3.1311e+06   3.1311e+06 
  1.5163e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  1.6164e+03   2.8184e-03   3.9456e+06   3.9456e+06 
  1.7232e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  1.8370e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  1.9583e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  2.0877e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  2.2256e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  2.3726e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  2.5293e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  2.6964e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  2.8745e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  3.0643e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  3.2667e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  3.4825e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  3.7125e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  3.9577e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  4.2191e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  4.4978e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  4.7949e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  5.1116e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  5.4492e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  5.8091e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  6.1928e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  6.6019e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  7.0379e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  7.5028e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  7.9983e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  8.5266e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  9.0898e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  9.6902e+03   2.8184e-03   0.0000e+00   0.0000e+00 
  5.5000e+04   2.8184e-03   0.0000e+00   0.0000e+00 
  5.5000e+05   2.8184e-03   0.0000e+00   0.0000e+00 
  5.5000e+06   2.8184e-03   0.0000e+00   0.0000e+00 


  5.0000e-02   3.1623e-03   0.0000e+00   0.0000e+00 
  1.0330e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.1013e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.1740e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.2515e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.3342e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.4223e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.5163e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.6164e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.7232e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.8370e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.9583e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  2.0877e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  2.2256e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  2.3726e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  2.5293e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  2.6964e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  2.8745e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  3.0643e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  3.2667e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  3.4825e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  3.7125e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  3.9577e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  4.2191e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  4.4978e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  4.7949e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  5.1116e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  5.4492e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  5.8091e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  6.1928e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  6.6019e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  7.0379e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  7.5028e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  7.9983e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  8.5266e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  9.0898e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  9.6902e-01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.0330e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  1.1013e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  1.1740e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  1.2515e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  1.3342e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  1.4223e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  1.5163e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  1.6164e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  1.7232e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  1.8370e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  1.9583e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  2.0877e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  2.2256e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  2.3726e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  2.5293e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  2.6964e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  2.8745e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  3.0643e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  3.2667e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  3.4825e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  3.7125e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  3.9577e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  4.2191e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  4.4978e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  4.7949e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  5.1116e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  5.4492e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  5.8091e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  6.1928e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  6.6019e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  7.0379e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  7.5028e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  7.9983e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  8.5266e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  9.0898e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  9.6902e+00   3.1623e-03   0.0000e+00   0.0000e+00 
  1.0330e+01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.1013e+01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.1740e+01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.2515e+01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.3342e+01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.4223e+01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.5163e+01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.6164e+01   3.1623e-03   0.0000e+00   0.0000e+00 
  1.7232e+01   3.1623e-03   4.7189e+04   3.1239e+04 
  1.8370e+01   3.1623e-03   9.2831e+07   8.3975e+07 
  1.9583e+01   3.1623e-03   8.9112e+09   2.2821e+09 
  2.0877e+01   3.1623e-03   1.9555e+10   3.1953e+09 
  2.2256e+01   3.1623e-03   5.2853e+10   5.1479e+09 
  2.3726e+01   3.1623e-03   7.5755e+10   5.8862e+09 
  2.5293e+01   3.1623e-03   1.3011e+11   7.6894e+09 
  2.6964e+01   3.1623e-03   2.0897e+11   1.0051e+10 
  2.8745e+01   3.1623e-03   3.0263e+11   1.0895e+10 
  3.0643e+01   3.1623e-03   3.9976e+11   1.2113e+10 
  3.2667e+01   3.1623e-03   5.1387e+11   1.3361e+10 
  3.4825e+01   3.1623e-03   6.3716e+11   1.4272e+10 
  3.7125e+01   3.1623e-03   7.3830e+11   1.4766e+10 
  3.9577e+01   3.1623e-03   8.3502e+11   1.5197e+10 
  4.2191e+01   3.1623e-03   9.2122e+11   1.5476e+10 
  4.4978e+01   3.1623e-03   9.9246e+11   1.5284e+10 
  4.7949e+01   3.1623e-03   1.0101e+12   1.4646e+10 
  5.1116e+01   3.1623e-03   1.0124e+12   1.4579e+10 
  5.4492e+01   3.1623e-03   9.2253e+11   1.2823e+10 
  5.8091e+01   3.1623e-03   7.3493e+11   1.0950e+10 
  6.1928e+01   3.1623e-03   5.7554e+11   9.4388e+09 
  6.6019e+01   3.1623e-03   4.3145e+11   7.9817e+09 
  7.0379e+01   3.1623e-03   3.1605e+11   6.3843e+09 
  7.5028e+01   3.1623e-03   2.3948e+11   5.1727e+09 
  7.9983e+01   3.1623e-03   1.8089e+11   4.4137e+09 
  8.5266e+01   3.1623e-03   1.3459e+11   3.5532e+09 
  9.0898e+01   3.1623e-03   1.1349e+11   3.6429e+09 
  9.6902e+01   3.1623e-03   8.6494e+10   2.7073e+09 
  1.0330e+02   3.1623e-03   6.4859e+10   2.2506e+09 
  1.1013e+02   3.1623e-03   4.8905e+10   2.0051e+09 
  1.1740e+02   3.1623e-03   4.0491e+10   1.7573e+09 
  1.2515e+02   3.1623e-03   2.7722e+10   1.5081e+09 
  1.3342e+02   3.1623e-03   2.4354e+10   1.1714e+09 
  1.4223e+02   3.1623e-03   1.7012e+10   9.6458e+08 
  1.5163e+02   3.1623e-03   1.1177e+10   7.1980e+08 
  1.6164e+02   3.1623e-03   8.9878e+09   6.3724e+08 
  1.7232e+02   3.1623e-03   5.8819e+09   5.2349e+08 
  1.8370e+02   3.1623e-03   4.5918e+09   4.2153e+08 
  1.9583e+02   3.1623e-03   2.6969e+09   3.1850e+08 
  2.0877e+02   3.1623e-03   1.9885e+09   2.5234e+08 
  2.2256e+02   3.1623e-03   1.6792e+09   2.3425e+08 
  2.3726e+02   3.1623e-03   9.3803e+08   1.7006e+08 
  2.5293e+02   3.1623e-03   8.3327e+08   1.6099e+08 
  2.6964e+02   3.1623e-03   6.1777e+08   2.1919e+08 
  2.8745e+02   3.1623e-03   3.4865e+08   9.0719e+07 
  3.0643e+02   3.1623e-03   3.5384e+08   9.8508e+07 
  3.2667e+02   3.1623e-03   2.2222e+08   7.1599e+07 
  3.4825e+02   3.1623e-03   1.8136e+08   7.0331e+07 
  3.7125e+02   3.1623e-03   9.7846e+07   4.0381e+07 
  3.9577e+02   3.1623e-03   1.6761e+08   5.4691e+07 
  4.2191e+02   3.1623e-03   1.2147e+08   4.3557e+07 
  4.4978e+02   3.1623e-03   3.9408e+07   2.0027e+07 
  4.7949e+02   3.1623e-03   5.4576e+07   2.3522e+07 
  5.1116e+02   3.1623e-03   2.2636e+07   1.3788e+07 
  5.4492e+02   3.1623e-03   5.1771e+07   2.2495e+07 
  5.8091e+02   3.1623e-03   2.6586e+07   1.3740e+07 
  6.1928e+02   3.1623e-03   2.9073e+07   2.0034e+07 
  6.6019e+02   3.1623e-03   4.4987e+07   2.4329e+07 
  7.0379e+02   3.1623e-03   2.8406e+07   1.4294e+07 
  7.5028e+02   3.1623e-03   0.0000e+00   0.0000e+00 
  7.9983e+02   3.1623e-03   1.7462e+07   1.0123e+07 
  8.5266e+02   3.1623e-03   1.4836e+07   1.1001e+07 
  9.0898e+02   3.1623e-03   1.7558e+07   1.3343e+07 
  9.6902e+02   3.1623e-03   0.0000e+00   0.0000e+00 
  1.0330e+03   3.1623e-03   2.3701e+07   1.2645e+07 
  1.1013e+03   3.1623e-03   2.4897e+07   1.1236e+07 
  1.1740e+03   3.1623e-03   2.0051e+06   2.0051e+06 
  1.2515e+03   3.1623e-03   1.0684e+07   6.1723e+06 
  1.3342e+03   3.1623e-03   8.8523e+06   6.9570e+06 
  1.4223e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  1.5163e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  1.6164e+03   3.1623e-03   5.1513e+06   5.1513e+06 
  1.7232e+03   3.1623e-03   8.9350e+06   6.7968e+06 
  1.8370e+03   3.1623e-03   3.3674e+06   3.3674e+06 
  1.9583e+03   3.1623e-03   1.6666e+06   1.6666e+06 
  2.0877e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  2.2256e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  2.3726e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  2.5293e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  2.6964e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  2.8745e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  3.0643e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  3.2667e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  3.4825e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  3.7125e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  3.9577e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  4.2191e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  4.4978e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  4.7949e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  5.1116e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  5.4492e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  5.8091e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  6.1928e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  6.6019e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  7.0379e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  7.5028e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  7.9983e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  8.5266e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  9.0898e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  9.6902e+03   3.1623e-03   0.0000e+00   0.0000e+00 
  5.5000e+04   3.1623e-03   0.0000e+00   0.0000e+00 
  5.5000e+05   3.1623e-03   0.0000e+00   0.0000e+00 
  5.5000e+06   3.1623e-03   0.0000e+00   0.0000e+00 


  5.0000e-02   3.5481e-03   0.0000e+00   0.0000e+00 
  1.0330e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  1.1013e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  1.1740e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  1.2515e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  1.3342e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  1.4223e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  1.5163e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  1.6164e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  1.7232e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  1.8370e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  1.9583e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  2.0877e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  2.2256e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  2.3726e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  2.5293e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  2.6964e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  2.8745e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  3.0643e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  3.2667e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  3.4825e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  3.7125e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  3.9577e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  4.2191e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  4.4978e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  4.7949e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  5.1116e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  5.4492e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  5.8091e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  6.1928e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  6.6019e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  7.0379e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  7.5028e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  7.9983e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  8.5266e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  9.0898e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  9.6902e-01   3.5481e-03   0.0000e+00   0.0000e+00 
  1.0330e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  1.1013e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  1.1740e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  1.2515e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  1.3342e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  1.4223e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  1.5163e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  1.6164e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  1.7232e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  1.8370e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  1.9583e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  2.0877e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  2.2256e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  2.3726e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  2.5293e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  2.6964e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  2.8745e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  3.0643e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  3.2667e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  3.4825e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  3.7125e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  3.9577e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  4.2191e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  4.4978e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  4.7949e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  5.1116e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  5.4492e+00   3.5481e-03   0.0000e+00   0.0000e+00 
  5.8091e+00   3.5481e-03   0.0000e+00   0.0000e+00 
